TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX033527,AC00370,419.11,10-05-2023 00:00:00,Credit,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48
TX033528,AC00292,21.34,17-02-2024 00:00:00,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75
TX033529,AC00285,1256.34,05-02-2021 00:00:00,Debit,Denver,D000098,83.207.115.164,M091,Online,27,Student,153,1,243.92
TX033530,AC00498,137.58,27-08-2020 00:00:00,Debit,Colorado Springs,D000535,89.18.54.235,M024,ATM,34,Engineer,162,1,2969.71
TX033531,AC00004,40.77,02-03-2023 00:00:00,Debit,Louisville,D000214,148.25.159.90,M061,Branch,59,Retired,156,1,1153.84
TX033532,AC00442,53.92,16-12-2021 00:00:00,Credit,Raleigh,D000663,34.86.220.205,M079,ATM,55,Engineer,37,2,2564.62
TX033533,AC00466,1285.37,21-11-2025 00:00:00,Credit,Fort Worth,D000643,28.149.72.129,M032,Branch,21,Student,235,1,694.03
TX033534,AC00179,204.26,06-07-2020 00:00:00,Debit,Las Vegas,D000699,147.227.81.224,M090,Online,52,Engineer,92,1,9199.52
TX033535,AC00126,68.55,30-07-2024 00:00:00,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,51,Engineer,158,1,2812.06
TX033536,AC00207,215.36,12-08-2023 00:00:00,Credit,Raleigh,D000311,194.29.57.163,M050,Online,71,Retired,217,1,5549.2
TX033537,AC00369,160.51,10-04-2025 00:00:00,Credit,San Diego,D000183,144.228.168.6,M060,ATM,22,Student,12,1,6269.12
TX033538,AC00269,109.03,27-12-2025 00:00:00,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56
TX033539,AC00144,117.53,23-03-2025 00:00:00,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05
TX033540,AC00167,438.71,01-04-2022 00:00:00,Debit,Atlanta,D000452,142.148.226.178,M031,ATM,25,Student,161,1,922.19
TX033541,AC00017,267.98,04-03-2024 00:00:00,Debit,Chicago,D000622,77.7.223.184,M018,Branch,20,Student,150,1,477.03
TX033542,AC00203,432.97,23-12-2020 00:00:00,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13
TX033543,AC00141,65.33,01-12-2022 00:00:00,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74,Retired,95,1,7014.69
TX033544,AC00338,86.97,11-08-2021 00:00:00,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1
TX033545,AC00129,213.14,02-07-2021 00:00:00,Debit,Houston,D000651,147.119.62.178,M075,ATM,62,Doctor,105,1,9942.24
TX033546,AC00110,244.65,05-06-2023 00:00:00,Credit,Jacksonville,D000295,152.140.239.181,M046,Online,26,Student,280,1,6537.62
TX033547,AC00422,79.89,05-10-2020 00:00:00,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81
TX033548,AC00474,232.21,01-06-2023 00:00:00,Debit,Austin,D000045,93.52.44.101,M006,Online,79,Retired,124,1,4466.1
TX033549,AC00416,1504.51,28-05-2022 00:00:00,Debit,Raleigh,D000017,164.75.163.220,M092,Branch,29,Engineer,118,1,2861.65
TX033550,AC00242,83.83,18-05-2021 00:00:00,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86
TX033551,AC00430,5.12,17-05-2023 00:00:00,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32
TX033552,AC00358,451.2,03-07-2024 00:00:00,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53
TX033553,AC00500,127.75,30-08-2023 00:00:00,Credit,San Jose,D000179,37.143.57.20,M070,ATM,23,Student,124,1,620.28
TX033554,AC00262,75.18,11-07-2020 00:00:00,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,68,Retired,39,1,2393.73
TX033555,AC00183,432.83,17-05-2023 00:00:00,Debit,Miami,D000329,76.0.164.168,M054,Branch,51,Retired,76,1,6581.55
TX033556,AC00247,119.23,27-09-2023 00:00:00,Debit,Boston,D000102,138.220.61.84,M096,ATM,66,Doctor,43,1,14350.11
TX033557,AC00060,652.63,07-02-2024 00:00:00,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,23,Student,25,1,1602.13
TX033558,AC00331,56.84,22-07-2022 00:00:00,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,19,Student,240,1,1225.69
TX033559,AC00103,463.31,27-07-2020 00:00:00,Debit,Denver,D000578,195.164.171.146,M006,Online,67,Retired,50,1,1025.99
TX033560,AC00403,155.04,05-10-2020 00:00:00,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55
TX033561,AC00019,291.48,28-12-2021 00:00:00,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53
TX033562,AC00344,760.27,22-10-2023 00:00:00,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4
TX033563,AC00298,114.73,07-06-2024 00:00:00,Debit,Fresno,D000391,173.135.78.201,M090,Branch,27,Student,144,1,1696.15
TX033564,AC00131,214.1,15-01-2024 00:00:00,Debit,Oklahoma City,D000084,157.164.245.130,M100,Online,32,Doctor,36,1,8478.9
TX033565,AC00085,665.03,15-11-2021 00:00:00,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5
TX033566,AC00316,1286.83,22-08-2022 00:00:00,Debit,El Paso,D000113,63.67.150.226,M013,Branch,41,Doctor,297,1,13347.69
TX033567,AC00258,295.04,12-04-2020 00:00:00,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,20,Student,40,1,686.91
TX033568,AC00051,307.57,15-10-2024 00:00:00,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27
TX033569,AC00041,218.71,13-02-2022 00:00:00,Debit,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72
TX033570,AC00352,308.09,21-01-2023 00:00:00,Debit,Washington,D000232,141.241.241.128,M086,ATM,19,Student,277,1,782.35
TX033571,AC00377,620.6,12-09-2022 00:00:00,Debit,Virginia Beach,D000110,120.16.186.17,M075,ATM,39,Engineer,69,1,5265.88
TX033572,AC00228,166.75,18-09-2021 00:00:00,Credit,Mesa,D000059,96.162.11.85,M049,ATM,69,Doctor,69,1,6039.04
TX033573,AC00358,265.4,03-01-2021 00:00:00,Credit,Boston,D000058,140.94.123.72,M026,Online,39,Engineer,96,1,7180.48
TX033574,AC00130,345.07,21-09-2025 00:00:00,Debit,Houston,D000608,124.6.134.78,M090,Branch,58,Retired,25,1,7447.44
TX033575,AC00218,173.0,18-09-2020 00:00:00,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41
TX033576,AC00260,97.38,31-08-2025 00:00:00,Debit,Denver,D000287,5.252.94.135,M077,Online,20,Student,60,3,966.88
TX033577,AC00396,221.42,05-09-2020 00:00:00,Debit,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66
TX033578,AC00366,80.65,28-07-2020 00:00:00,Debit,Los Angeles,D000037,45.64.74.86,M091,ATM,61,Retired,177,1,3065.87
TX033579,AC00110,324.16,02-06-2025 00:00:00,Debit,Tucson,D000444,7.28.148.225,M088,Online,73,Retired,81,1,6501.56
TX033580,AC00266,52.92,04-09-2025 00:00:00,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,34,Doctor,70,1,7915.0
TX033581,AC00389,584.65,16-05-2025 00:00:00,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12
TX033582,AC00138,62.78,26-08-2024 00:00:00,Debit,San Jose,D000599,63.191.171.41,M073,Branch,41,Engineer,20,2,7892.87
TX033583,AC00439,407.44,15-12-2022 00:00:00,Debit,Washington,D000677,223.32.70.156,M029,Online,63,Doctor,286,3,10513.52
TX033584,AC00325,373.48,21-08-2020 00:00:00,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02
TX033585,AC00020,351.5,20-07-2023 00:00:00,Credit,Jacksonville,D000133,45.64.74.86,M085,Online,25,Student,289,1,219.53
TX033586,AC00044,463.52,12-02-2023 00:00:00,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,52,Doctor,164,1,7707.96
TX033587,AC00391,128.62,31-05-2024 00:00:00,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54
TX033588,AC00063,535.78,17-03-2020 00:00:00,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32
TX033589,AC00243,171.95,18-06-2020 00:00:00,Credit,San Diego,D000333,223.32.70.156,M022,Online,73,Retired,94,5,7132.08
TX033590,AC00448,27.04,14-07-2023 00:00:00,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64
TX033591,AC00228,283.32,17-02-2025 00:00:00,Debit,Miami,D000202,191.91.45.159,M044,Online,66,Retired,96,1,4226.26
TX033592,AC00242,118.85,07-08-2025 00:00:00,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53
TX033593,AC00058,556.82,31-05-2023 00:00:00,Debit,Kansas City,D000429,32.169.88.41,M024,Online,55,Engineer,139,1,6364.14
TX033594,AC00151,382.78,18-03-2022 00:00:00,Credit,Omaha,D000318,21.97.154.92,M091,Branch,62,Doctor,147,1,10156.09
TX033595,AC00427,112.74,31-10-2022 00:00:00,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63
TX033596,AC00376,299.19,19-01-2023 00:00:00,Debit,Nashville,D000276,76.0.164.168,M077,Branch,75,Retired,39,1,5427.81
TX033597,AC00070,888.01,19-09-2023 00:00:00,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93
TX033598,AC00246,67.28,13-05-2021 00:00:00,Debit,Virginia Beach,D000142,45.182.28.148,M059,Branch,68,Doctor,157,1,14077.97
TX033599,AC00407,775.16,02-05-2022 00:00:00,Debit,El Paso,D000286,166.41.54.117,M034,ATM,22,Student,100,1,168.84
TX033600,AC00080,153.17,31-03-2023 00:00:00,Debit,Omaha,D000604,3.77.114.6,M067,ATM,39,Engineer,142,1,5677.52
TX033601,AC00098,1361.62,07-02-2025 00:00:00,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,8654.28
TX033602,AC00468,18.61,25-10-2024 00:00:00,Credit,Colorado Springs,D000546,148.25.159.90,M007,Online,49,Engineer,160,1,8478.46
TX033603,AC00360,466.1,10-07-2024 00:00:00,Debit,Mesa,D000533,199.103.32.145,M010,Online,50,Engineer,199,1,2403.39
TX033604,AC00322,236.32,16-04-2021 00:00:00,Debit,Tucson,D000410,49.174.157.140,M029,Branch,48,Doctor,177,1,254.75
TX033605,AC00296,383.79,10-06-2022 00:00:00,Credit,Mesa,D000056,34.125.226.63,M079,Online,75,Retired,37,1,1389.71
TX033606,AC00446,27.22,28-04-2023 00:00:00,Debit,San Antonio,D000132,203.99.96.114,M084,ATM,26,Student,38,1,1059.62
TX033607,AC00359,461.66,22-10-2025 00:00:00,Debit,Columbus,D000432,114.223.129.47,M059,Online,39,Engineer,234,1,5109.97
TX033608,AC00471,406.56,16-02-2022 00:00:00,Debit,San Jose,D000035,177.172.184.163,M064,Branch,20,Student,67,1,369.86
TX033609,AC00363,469.78,06-07-2025 00:00:00,Debit,Houston,D000033,153.178.166.93,M098,Branch,36,Engineer,213,1,4515.43
TX033610,AC00118,271.24,27-06-2024 00:00:00,Debit,Milwaukee,D000356,141.169.67.34,M058,ATM,22,Student,212,1,1204.65
TX033611,AC00325,160.61,21-10-2023 00:00:00,Debit,Philadelphia,D000635,89.237.88.251,M009,Branch,48,Doctor,140,1,5529.92
TX033612,AC00290,83.87,18-03-2024 00:00:00,Debit,Philadelphia,D000430,190.251.45.32,M011,Online,51,Engineer,97,1,2791.2
TX033613,AC00336,328.27,04-10-2024 00:00:00,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,480.16
TX033614,AC00390,154.95,11-03-2024 00:00:00,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33,Engineer,145,1,7844.23
TX033615,AC00233,456.94,14-01-2024 00:00:00,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99
TX033616,AC00322,388.92,08-04-2022 00:00:00,Debit,Albuquerque,D000295,38.210.156.148,M013,Online,65,Doctor,37,1,9013.1
TX033617,AC00370,131.98,26-07-2022 00:00:00,Credit,Denver,D000044,30.229.179.194,M067,Branch,53,Engineer,59,1,2958.43
TX033618,AC00439,360.87,06-08-2023 00:00:00,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67
TX033619,AC00300,190.43,23-01-2025 00:00:00,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,58,Retired,244,1,2626.63
TX033620,AC00480,1082.45,28-11-2023 00:00:00,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51
TX033621,AC00314,451.55,05-12-2025 00:00:00,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56
TX033622,AC00397,463.67,01-02-2024 00:00:00,Debit,Austin,D000016,136.104.90.223,M007,Branch,56,Retired,165,1,5422.53
TX033623,AC00497,231.08,12-06-2022 00:00:00,Credit,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65
TX033624,AC00307,72.49,14-06-2023 00:00:00,Credit,Seattle,D000228,201.95.180.152,M051,Online,22,Student,68,1,1814.48
TX033625,AC00318,243.4,28-09-2023 00:00:00,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06
TX033626,AC00479,432.18,15-03-2025 00:00:00,Debit,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62
TX033627,AC00330,300.81,14-07-2021 00:00:00,Credit,Dallas,D000126,200.13.225.150,M100,Branch,66,Doctor,31,1,12961.53
TX033628,AC00377,33.99,29-06-2021 00:00:00,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62
TX033629,AC00275,35.26,18-03-2021 00:00:00,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86
TX033630,AC00456,457.53,02-05-2020 00:00:00,Debit,Houston,D000500,133.63.96.21,M009,Online,33,Doctor,110,1,5531.93
TX033631,AC00455,754.47,19-01-2024 00:00:00,Debit,Memphis,D000351,150.25.200.56,M081,Online,25,Student,39,1,300.87
TX033632,AC00475,187.95,10-10-2025 00:00:00,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,75,Retired,198,1,5029.87
TX033633,AC00453,247.94,07-09-2023 00:00:00,Debit,Boston,D000373,6.44.165.160,M056,Online,72,Retired,142,1,4749.54
TX033634,AC00150,195.84,13-05-2020 00:00:00,Debit,Raleigh,D000511,82.75.200.117,M052,Online,39,Doctor,186,1,12027.68
TX033635,AC00020,351.48,10-03-2022 00:00:00,Debit,Milwaukee,D000043,72.128.135.172,M035,ATM,42,Doctor,143,1,705.75
TX033636,AC00136,676.86,02-06-2025 00:00:00,Debit,Mesa,D000445,165.114.224.47,M070,ATM,21,Student,31,1,526.67
TX033637,AC00442,12.18,23-04-2020 00:00:00,Debit,New York,D000326,190.152.148.249,M088,Branch,76,Retired,77,1,4909.24
TX033638,AC00193,104.62,04-09-2023 00:00:00,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09
TX033639,AC00330,293.93,23-08-2022 00:00:00,Credit,Dallas,D000126,200.13.225.150,M100,Branch,66,Doctor,31,1,12961.53
TX033640,AC00265,439.03,06-07-2025 00:00:00,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23
TX033641,AC00204,219.44,29-01-2023 00:00:00,Credit,San Diego,D000442,187.223.139.194,M093,Online,54,Engineer,68,1,7375.73
TX033642,AC00195,565.2,23-05-2023 00:00:00,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05
TX033643,AC00291,353.98,02-05-2024 00:00:00,Credit,San Diego,D000504,39.129.125.110,M068,Online,31,Engineer,143,1,9933.56
TX033644,AC00297,116.68,04-12-2024 00:00:00,Credit,Virginia Beach,D000376,34.169.232.37,M026,Branch,31,Engineer,47,1,8630.99
TX033645,AC00408,239.13,04-02-2023 00:00:00,Debit,Milwaukee,D000043,201.113.165.203,M018,ATM,75,Retired,202,1,2649.23
TX033646,AC00360,491.32,30-04-2024 00:00:00,Debit,Mesa,D000533,199.103.32.145,M010,Online,50,Engineer,199,1,2403.39
TX033647,AC00029,11.83,31-10-2024 00:00:00,Debit,Miami,D000609,176.96.83.253,M035,ATM,53,Engineer,144,1,7467.3
TX033648,AC00327,20.68,25-02-2023 00:00:00,Debit,Phoenix,D000216,136.172.149.77,M084,ATM,28,Student,30,1,1052.27
TX033649,AC00495,24.15,18-04-2024 00:00:00,Debit,Raleigh,D000108,16.250.113.156,M051,Branch,54,Engineer,110,1,6659.12
TX033650,AC00165,136.16,07-03-2022 00:00:00,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51
TX033651,AC00362,107.61,17-02-2022 00:00:00,Credit,Washington,D000384,62.251.170.72,M068,Online,48,Engineer,140,1,5716.72
TX033652,AC00208,1322.26,07-01-2020 00:00:00,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,756.74
TX033653,AC00275,353.01,07-01-2024 00:00:00,Debit,Detroit,D000196,163.58.140.206,M038,ATM,43,Engineer,37,1,7234.15
TX033654,AC00018,337.3,03-07-2021 00:00:00,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,13054.54
TX033655,AC00426,107.4,19-11-2024 00:00:00,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,1408.07
TX033656,AC00493,152.39,17-09-2025 00:00:00,Debit,Boston,D000353,72.192.101.196,M059,ATM,49,Doctor,28,1,7346.66
TX033657,AC00328,40.97,03-04-2025 00:00:00,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,63,Doctor,135,1,8647.04
TX033658,AC00460,1654.21,26-08-2021 00:00:00,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,6227.99
TX033659,AC00304,320.99,29-11-2023 00:00:00,Credit,Dallas,D000513,40.192.99.27,M001,Branch,27,Student,19,2,1105.89
TX033660,AC00114,275.93,06-07-2024 00:00:00,Credit,Boston,D000602,16.128.130.153,M097,Branch,30,Engineer,60,1,8517.95
TX033661,AC00093,800.21,14-01-2023 00:00:00,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21
TX033662,AC00152,30.66,19-01-2023 00:00:00,Credit,Denver,D000672,167.95.191.52,M010,Online,68,Doctor,63,1,7855.01
TX033663,AC00002,416.94,17-08-2022 00:00:00,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,56,Retired,17,1,5340.73
TX033664,AC00077,120.5,07-11-2021 00:00:00,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35
TX033665,AC00291,56.95,10-06-2023 00:00:00,Debit,Baltimore,D000282,187.199.178.27,M053,ATM,29,Doctor,257,1,9823.64
TX033666,AC00026,327.07,12-12-2025 00:00:00,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66
TX033667,AC00078,14.98,24-04-2021 00:00:00,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13
TX033668,AC00015,679.18,12-04-2020 00:00:00,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58
TX033669,AC00071,122.43,03-05-2020 00:00:00,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04
TX033670,AC00200,667.57,29-06-2023 00:00:00,Debit,Atlanta,D000277,163.58.140.206,M080,Online,68,Retired,91,1,2016.02
TX033671,AC00182,784.21,14-08-2021 00:00:00,Debit,El Paso,D000098,80.90.35.146,M077,ATM,29,Doctor,39,1,905.25
TX033672,AC00087,41.3,08-10-2022 00:00:00,Debit,Fresno,D000092,117.67.192.211,M013,ATM,62,Retired,122,1,4356.98
TX033673,AC00182,235.89,14-09-2025 00:00:00,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76
TX033674,AC00499,40.8,16-06-2020 00:00:00,Debit,Omaha,D000210,34.125.226.63,M086,Branch,23,Student,200,1,6408.8
TX033675,AC00436,302.43,17-01-2021 00:00:00,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07
TX033676,AC00210,365.14,14-04-2021 00:00:00,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18
TX033677,AC00202,626.69,28-09-2022 00:00:00,Debit,San Jose,D000448,73.108.76.238,M074,ATM,75,Retired,137,1,4875.86
TX033678,AC00034,204.89,01-03-2024 00:00:00,Debit,Memphis,D000072,59.208.79.116,M005,ATM,27,Student,18,1,746.47
TX033679,AC00478,703.02,05-02-2021 00:00:00,Credit,Seattle,D000037,193.83.0.183,M055,Online,61,Retired,64,1,6643.24
TX033680,AC00345,888.5,25-08-2020 00:00:00,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88
TX033681,AC00046,94.24,07-07-2020 00:00:00,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2
TX033682,AC00490,107.27,21-10-2024 00:00:00,Debit,Virginia Beach,D000271,146.69.70.214,M079,Online,58,Doctor,32,1,344.07
TX033683,AC00184,74.18,05-03-2020 00:00:00,Debit,Atlanta,D000067,152.140.239.181,M025,Branch,76,Retired,213,1,2264.98
TX033684,AC00276,20.02,02-10-2023 00:00:00,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32
TX033685,AC00304,87.23,21-06-2023 00:00:00,Debit,Fort Worth,D000514,204.120.80.105,M100,Branch,33,Doctor,166,1,8795.37
TX033686,AC00444,30.96,09-08-2020 00:00:00,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82
TX033687,AC00153,1090.17,26-04-2023 00:00:00,Debit,San Diego,D000633,164.75.163.220,M057,ATM,51,Engineer,55,1,447.53
TX033688,AC00268,1502.04,20-09-2021 00:00:00,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03
TX033689,AC00193,431.39,02-02-2023 00:00:00,Debit,Mesa,D000282,216.151.64.40,M099,Branch,30,Engineer,105,1,7334.08
TX033690,AC00128,37.14,27-10-2020 00:00:00,Debit,Chicago,D000321,78.100.105.143,M077,Online,19,Student,71,1,888.6
TX033691,AC00212,152.95,03-01-2024 00:00:00,Debit,Dallas,D000677,197.187.216.106,M099,ATM,61,Doctor,162,1,11036.74
TX033692,AC00344,186.43,14-10-2024 00:00:00,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,1493.88
TX033693,AC00292,281.09,07-01-2020 00:00:00,Debit,Los Angeles,D000422,94.37.250.128,M025,ATM,55,Engineer,110,1,8836.51
TX033694,AC00329,600.03,14-03-2023 00:00:00,Credit,Indianapolis,D000573,34.86.220.205,M100,Branch,43,Doctor,92,1,6011.8
TX033695,AC00349,23.64,20-11-2023 00:00:00,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54
TX033696,AC00426,121.54,07-01-2020 00:00:00,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,43,Engineer,247,1,2620.74
TX033697,AC00304,1145.5,06-05-2024 00:00:00,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3
TX033698,AC00306,149.21,05-04-2023 00:00:00,Debit,Oklahoma City,D000098,93.170.203.44,M049,ATM,18,Student,88,1,312.19
TX033699,AC00480,375.9,02-11-2021 00:00:00,Debit,Kansas City,D000131,134.140.85.231,M068,ATM,63,Retired,142,1,1038.91
TX033700,AC00063,27.74,24-11-2022 00:00:00,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44
TX033701,AC00099,1081.7,04-02-2024 00:00:00,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2
TX033702,AC00434,38.15,10-11-2023 00:00:00,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15
TX033703,AC00190,15.23,29-08-2024 00:00:00,Debit,Denver,D000064,136.250.159.93,M051,Branch,27,Student,38,1,690.16
TX033704,AC00242,333.29,17-03-2020 00:00:00,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2
TX033705,AC00024,71.02,21-09-2024 00:00:00,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74
TX033706,AC00149,241.87,18-03-2020 00:00:00,Debit,Houston,D000526,60.43.160.195,M049,Branch,21,Student,135,1,618.05
TX033707,AC00201,14.08,25-11-2023 00:00:00,Debit,Virginia Beach,D000122,62.152.134.92,M094,Branch,50,Engineer,37,1,2475.65
TX033708,AC00436,322.97,04-02-2022 00:00:00,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07
TX033709,AC00296,654.22,19-05-2020 00:00:00,Debit,Denver,D000284,93.146.251.20,M023,Online,26,Student,138,1,265.51
TX033710,AC00336,1235.53,18-02-2024 00:00:00,Credit,Philadelphia,D000697,111.78.64.133,M005,Online,73,Retired,37,1,1385.74
TX033711,AC00056,174.57,26-04-2023 00:00:00,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01
TX033712,AC00061,27.0,01-01-2024 00:00:00,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61
TX033713,AC00045,230.63,04-04-2022 00:00:00,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,364.72
TX033714,AC00193,95.88,01-09-2021 00:00:00,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09
TX033715,AC00247,419.26,01-10-2023 00:00:00,Debit,San Francisco,D000577,49.20.211.229,M014,Online,29,Doctor,274,1,5599.81
TX033716,AC00143,79.91,18-04-2021 00:00:00,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,53,Retired,131,1,4055.55
TX033717,AC00106,259.61,15-11-2024 00:00:00,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53
TX033718,AC00102,199.55,06-02-2024 00:00:00,Debit,Milwaukee,D000391,182.84.41.229,M027,Branch,71,Retired,157,1,2037.75
TX033719,AC00106,161.83,31-12-2025 00:00:00,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16
TX033720,AC00356,867.2,29-02-2020 00:00:00,Debit,Kansas City,D000137,49.174.157.140,M070,Branch,57,Doctor,72,1,9903.48
TX033721,AC00058,175.38,07-07-2023 00:00:00,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89
TX033722,AC00360,396.48,05-05-2023 00:00:00,Debit,Raleigh,D000338,173.135.78.201,M028,ATM,64,Retired,167,1,7061.73
TX033723,AC00331,652.78,22-02-2025 00:00:00,Debit,Nashville,D000321,213.15.9.253,M076,Branch,19,Student,105,1,1307.86
